id,prompt,answer,category,num_examples,example_symbols,example_char_operation_mapping,example_char_operation_mapping_json,question_char_operation_mapping,question_char_operation_mapping_json,example_logic,question_logic,example_has_prefix,example_has_suffix,question_has_prefix,question_has_suffix,example_has_negative,question_is_negative,example_offset_summary_exact_op,example_offset_summary_family,question_offset,question_best_family,question_best_exact_op,New Operations,row_has_outlier_example,row_outlier_example_count,row_has_complex_example,row_complex_example_count,diff_example_prefix_when_positive,diff_example_suffix_when_positive,diff_example_prefix_only_negative,question_output_style,question_raw_answer,question_clean_answer
7d9f6c40,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
71-81 = -1
97-58 = -6
06-03 = 03
51-72 = -21
Now, determine the result for: 98+47",461,numeric_math_guess,4,-;-;-;-,"-: Sub (reverse, 0)","{""-"": {""symbol"": ""-"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 3, ""candidate_count"": 18, ""best_candidates"": [[[""sub"", ""reverse"", 0], 4], [[""sub-1"", ""reverse"", 1], 4], [[""sub+1"", ""reverse"", -1], 4], [[""div"", ""direct"", -1], 1], [[""div"", ""reverse"", -1], 1]]}}","+: Add (reverse, 1)","{""symbol"": ""+"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 1, ""family"": ""add""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,sub: 0,diff: 0,1,add,Add,Add+1,FALSE,0,TRUE,4,FALSE,FALSE,FALSE,plain,461,461
8154fbdc,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
93<77 = 9377
82-79 = -96
03<31 = 0331
Now, determine the result for: 66`82",8481,numeric_math_guess,3,<;-;<,"-: Sub (reverse, 0) ; <: Concat (pure, 0)","{""-"": {""symbol"": ""-"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 1, ""candidate_count"": 3, ""best_candidates"": [[[""sub"", ""reverse"", 0], 1], [[""sub-1"", ""reverse"", 1], 1], [[""sub+1"", ""reverse"", -1], 1]]}, ""<"": {""symbol"": ""<"", ""operation"": ""Concat"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 2, ""best_candidates"": [[[""rconcat"", ""reverse"", 0], 2], [[""concat"", ""direct"", 0], 1]]}}","`: Mul (reverse, 0)","{""symbol"": ""`"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",both,reverse,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,concat: 0; rconcat: 0; sub: 0,concat: 0; diff: 0,0,mul,Mul,Mul,FALSE,0,TRUE,2,FALSE,FALSE,FALSE,plain,8481,8481
662fd21c,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
51!65 = 116
43[47 = 2022
20[79 = 1581
Now, determine the result for: 70]53",17,numeric_math_guess,3,!;[;[,"!: Add (pure, 0) ; [: Mul (pure, 1)","{""!"": {""symbol"": ""!"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 3, ""best_candidates"": [[[""add"", ""direct"", 0], 1], [[""add-1"", ""direct"", 1], 1], [[""add+1"", ""direct"", -1], 1]]}, ""["": {""symbol"": ""["", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 1, ""support"": 2, ""candidate_count"": 2, ""best_candidates"": [[[""mul"", ""direct"", 1], 2], [[""mul+1"", ""direct"", 0], 2]]}}","]: Sub (pure, 0)","{""symbol"": ""]"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""diff""}",pure,pure,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,add: 0; mul: 1,add: 0; mul: 1,0,diff,Sub,Sub,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,17,17
861cb154,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
69(06 = 63(
77`94 = 621
76(36 = 4(
Now, determine the result for: 14!24",2271,numeric_math_guess,3,(;`;(,"(: Sub (reverse, 0) ; `: Add (reverse, 0)","{""("": {""symbol"": ""("", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 23, ""best_candidates"": [[[""sub"", ""reverse"", 0], 2], [[""absdiff"", ""reverse"", 0], 2], [[""rabs"", ""reverse"", 0], 2], [[""sub-1"", ""reverse"", 1], 2], [[""sub+1"", ""reverse"", -1], 2]]}, ""`"": {""symbol"": ""`"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 1, ""candidate_count"": 3, ""best_candidates"": [[[""add"", ""reverse"", 0], 1], [[""add-1"", ""reverse"", 1], 1], [[""add+1"", ""reverse"", -1], 1]]}}","!: Mul (reverse, 0)","{""symbol"": ""!"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,add: 0; sub: 0,add: 0; diff: 0,0,mul,Mul,Mul,FALSE,0,TRUE,3,FALSE,TRUE,FALSE,plain,2271,2271
6bef7413,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
42*06 = 0441
87+04 = 711
46*25 = 8233
71+58 = 101
Now, determine the result for: 01-29",-28,numeric_math_guess,4,*;+;*;+,"*: Mul (reverse, 0) ; +: Add (reverse, -1)","{""*"": {""symbol"": ""*"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""reverse"", 0], 2], [[""mul-1"", ""reverse"", 1], 2], [[""mul+1"", ""reverse"", -1], 2]]}, ""+"": {""symbol"": ""+"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": -1, ""support"": 2, ""candidate_count"": 2, ""best_candidates"": [[[""add"", ""reverse"", -1], 2], [[""add-1"", ""reverse"", 0], 2]]}}","-: Sub (pure, 0)","{""symbol"": ""-"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""diff""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,add: -1; mul: 0,add: -1; mul: 0,0,diff,Sub,Sub,FALSE,0,TRUE,4,FALSE,FALSE,FALSE,negative,-28,-28
8ae8e12a,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
81*71 = 603
35+55 = 5535
49+21 = 2149
Now, determine the result for: 08-17",9,numeric_math_guess,3,*;+;+,"*: Mul (reverse, 0) ; +: Concat (reverse, 0)","{""*"": {""symbol"": ""*"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 1, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""reverse"", 0], 1], [[""mul-1"", ""reverse"", 1], 1], [[""mul+1"", ""reverse"", -1], 1]]}, ""+"": {""symbol"": ""+"", ""operation"": ""Concat"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 2, ""best_candidates"": [[[""concat"", ""reverse"", 0], 2], [[""rconcat"", ""direct"", 0], 2]]}}","-: Sub (reverse, 0)","{""symbol"": ""-"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""diff""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,concat: 0; mul: 0,concat: 0; mul: 0,0,diff,Sub,Sub,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,9,9
8df3daad,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
73@78 = 7378
60+19 = 6019
69+97 = 6997
Now, determine the result for: 45|11",34,numeric_math_guess,3,@;+;+,"+: Concat (pure, 0) ; @: Concat (pure, 0)","{""+"": {""symbol"": ""+"", ""operation"": ""Concat"", ""logic"": ""pure"", ""offset"": 0, ""support"": 2, ""candidate_count"": 2, ""best_candidates"": [[[""concat"", ""direct"", 0], 2], [[""rconcat"", ""reverse"", 0], 2]]}, ""@"": {""symbol"": ""@"", ""operation"": ""Concat"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 2, ""best_candidates"": [[[""concat"", ""direct"", 0], 1], [[""rconcat"", ""reverse"", 0], 1]]}}","|: Sub (pure, 0)","{""symbol"": ""|"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""diff""}",pure,pure,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,concat: 0,concat: 0,0,diff,Sub,Sub,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,34,34
8e3e4928,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
82\83 = 4601
08""95 = 9508
44""28 = 2844
09\84 = 0234
Now, determine the result for: 57$07",5,numeric_math_guess,4,"\;"";"";\",""": Concat (reverse, 0) ; \: Mul (reverse, 0)","{""\"""": {""symbol"": ""\"""", ""operation"": ""Concat"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 2, ""best_candidates"": [[[""concat"", ""reverse"", 0], 2], [[""rconcat"", ""direct"", 0], 2]]}, ""\\"": {""symbol"": ""\\"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""reverse"", 0], 2], [[""mul-1"", ""reverse"", 1], 2], [[""mul+1"", ""reverse"", -1], 2]]}}","$: Sub (reverse, 0)","{""symbol"": ""$"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""diff""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,concat: 0; mul: 0,concat: 0; mul: 0,0,diff,Sub,Sub,FALSE,0,TRUE,4,FALSE,FALSE,FALSE,plain,5,5
92e320c9,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
23%11 = 12
77%50 = 27
48""99 = 148
Now, determine the result for: 45/78",3511,numeric_math_guess,3,"%;%;""",""": Add (pure, 1) ; %: Sub (pure, 0)","{""\"""": {""symbol"": ""\"""", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 1, ""support"": 1, ""candidate_count"": 2, ""best_candidates"": [[[""add"", ""direct"", 1], 1], [[""add+1"", ""direct"", 0], 1]]}, ""%"": {""symbol"": ""%"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""support"": 2, ""candidate_count"": 19, ""best_candidates"": [[[""sub"", ""direct"", 0], 2], [[""sub"", ""reverse"", 0], 2], [[""absdiff"", ""direct"", 0], 2], [[""absdiff"", ""reverse"", 0], 2], [[""rabs"", ""direct"", 0], 2]]}}","/: Mul (pure, 1)","{""symbol"": ""/"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 1, ""family"": ""mul""}",pure,pure,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,add: 1; sub: 0,add: 1; diff: 0,1,mul,Mul,Mul+1,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,3511,3511
940df3f4,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
74#48 = 131
79-22 = 57
91#84 = 76
Now, determine the result for: 27!82",5102,numeric_math_guess,3,#;-;#,"#: Add (reverse, 0) ; -: Sub (reverse, 0)","{""#"": {""symbol"": ""#"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 5, ""best_candidates"": [[[""add"", ""reverse"", 0], 2], [[""add-1"", ""reverse"", 1], 2], [[""add+1"", ""reverse"", -1], 2], [[""digit_add_mod10"", ""direct"", 1], 1], [[""cross_mul"", ""direct"", 0], 1]]}, ""-"": {""symbol"": ""-"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 14, ""best_candidates"": [[[""sub"", ""direct"", 0], 1], [[""sub"", ""reverse"", 0], 1], [[""absdiff"", ""direct"", 0], 1], [[""absdiff"", ""reverse"", 0], 1], [[""rabs"", ""direct"", 0], 1]]}}","!: Mul (reverse, -1)","{""symbol"": ""!"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": -1, ""family"": ""mul""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,add: 0; sub: 0,add: 0; diff: 0,-1,mul,Mul,Mul-1,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,5102,5102
6e6401d7,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
95'87 = 8266
14'63 = 883
40'97 = 3881
Now, determine the result for: 94\93",1,numeric_math_guess,3,';';',"': Mul (pure, 1)","{""'"": {""symbol"": ""'"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 1, ""support"": 3, ""candidate_count"": 2, ""best_candidates"": [[[""mul"", ""direct"", 1], 3], [[""mul+1"", ""direct"", 0], 3]]}}","\: Sub (pure, 0)","{""symbol"": ""\\"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""diff""}",pure,pure,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,mul: 1,mul: 1,0,diff,Sub,Sub,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,1,1
966c1f9f,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
43*19 = 4903
53-24 = -7
51-49 = -97
Now, determine the result for: 31+45",66,numeric_math_guess,3,*;-;-,"*: Mul (reverse, 0) ; -: Sub (reverse, 0)","{""*"": {""symbol"": ""*"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 1, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""reverse"", 0], 1], [[""mul-1"", ""reverse"", 1], 1], [[""mul+1"", ""reverse"", -1], 1]]}, ""-"": {""symbol"": ""-"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 3, ""best_candidates"": [[[""sub"", ""reverse"", 0], 2], [[""sub-1"", ""reverse"", 1], 2], [[""sub+1"", ""reverse"", -1], 2]]}}","+: Add (reverse, -1)","{""symbol"": ""+"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": -1, ""family"": ""add""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,mul: 0; sub: 0,diff: 0; mul: 0,-1,add,Add,Add-1,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,66,66
9aa48392,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
28-08 = -2
91*21 = 2191
64-82 = -81
15*39 = 3915
39*36 = 3639
Now, determine the result for: 58+66",151,numeric_math_guess,5,-;*;-;*;*,"*: Concat (reverse, 0) ; -: rsub (reverse, 0)","{""*"": {""symbol"": ""*"", ""operation"": ""Concat"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 3, ""candidate_count"": 2, ""best_candidates"": [[[""concat"", ""reverse"", 0], 3], [[""rconcat"", ""direct"", 0], 3]]}, ""-"": {""symbol"": ""-"", ""operation"": ""rsub"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 1, ""best_candidates"": [[[""rsub"", ""reverse"", 0], 2]]}}","+: Add (reverse, 0)","{""symbol"": ""+"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""add""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,concat: 0; rsub: 0,concat: 0; diff: 0,0,add,Add,Add,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,151,151
83f2724b,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
32:56 = 88
92[66 = 4191
82[23 = 698
87[09 = 0207
Now, determine the result for: 35>13",22,numeric_math_guess,4,:;[;[;[,":: Add (reverse, 0) ; [: Mul (reverse, 0)","{"":"": {""symbol"": "":"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 8, ""best_candidates"": [[[""add"", ""direct"", 0], 1], [[""add"", ""reverse"", 0], 1], [[""add-1"", ""direct"", 1], 1], [[""add-1"", ""reverse"", 1], 1], [[""add+1"", ""direct"", -1], 1]]}, ""["": {""symbol"": ""["", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 3, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""reverse"", 0], 3], [[""mul-1"", ""reverse"", 1], 3], [[""mul+1"", ""reverse"", -1], 3]]}}",">: Sub (pure, 0)","{""symbol"": "">"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""diff""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,add: 0; mul: 0,add: 0; mul: 0,0,diff,Sub,Sub,FALSE,0,TRUE,4,FALSE,FALSE,FALSE,plain,22,22
899e7ce8,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
38)66 = 9745
83/37 = 111
06/66 = 621
92)35 = 8351
52/35 = 87
Now, determine the result for: 33@23",1@,numeric_math_guess,5,);/;/;);/,"): Mul (reverse, 1) ; /: Add (reverse, 0)","{"")"": {""symbol"": "")"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 1, ""support"": 2, ""candidate_count"": 2, ""best_candidates"": [[[""mul"", ""reverse"", 1], 2], [[""mul+1"", ""reverse"", 0], 2]]}, ""/"": {""symbol"": ""/"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 8, ""best_candidates"": [[[""add"", ""reverse"", 0], 3], [[""add-1"", ""reverse"", 1], 3], [[""add+1"", ""reverse"", -1], 3], [[""add"", ""direct"", 0], 1], [[""add-1"", ""direct"", 1], 1]]}}","@: Sub (reverse, 0)","{""symbol"": ""@"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""diff""}",reverse,reverse,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,add: 0; mul: 1,add: 0; mul: 1,0,diff,Sub,Sub,FALSE,0,TRUE,5,FALSE,FALSE,FALSE,suffix,1@,1
dde06528,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
54`14 = 755
54%61 = %7
61%37 = 24
93`99 = 9206
Now, determine the result for: 84?52",8452,numeric_math_guess,4,`;%;%;`,"%: AbsDiff (pure, 0) ; `: Mul (pure, -1)","{""%"": {""symbol"": ""%"", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 11, ""best_candidates"": [[[""absdiff"", ""direct"", 0], 2], [[""rabs"", ""direct"", 0], 2], [[""maxmodmin"", ""direct"", 0], 2], [[""rsub"", ""direct"", 0], 1], [[""rmod"", ""direct"", 0], 1]]}, ""`"": {""symbol"": ""`"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": -1, ""support"": 2, ""candidate_count"": 2, ""best_candidates"": [[[""mul"", ""direct"", -1], 2], [[""mul-1"", ""direct"", 0], 2]]}}","?: Concat (pure, 0)","{""symbol"": ""?"", ""operation"": ""Concat"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""concat""}",pure,pure,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,absdiff: 0; mul: -1; sub: 0,diff: 0; mul: -1,0,concat,Concat,Concat,FALSE,0,TRUE,4,TRUE,FALSE,FALSE,plain,8452,8452
a361a1b7,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
90@12 = 9012
99@42 = 9942
88<41 = 3609
74<61 = 4515
64<35 = 2241
Now, determine the result for: 53:99",:46,numeric_math_guess,5,@;@;<;<;<,"<: Mul (pure, 1) ; @: Concat (pure, 0)","{""<"": {""symbol"": ""<"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 1, ""support"": 3, ""candidate_count"": 2, ""best_candidates"": [[[""mul"", ""direct"", 1], 3], [[""mul+1"", ""direct"", 0], 3]]}, ""@"": {""symbol"": ""@"", ""operation"": ""Concat"", ""logic"": ""pure"", ""offset"": 0, ""support"": 2, ""candidate_count"": 2, ""best_candidates"": [[[""concat"", ""direct"", 0], 2], [[""rconcat"", ""reverse"", 0], 2]]}}",":: AbsDiff (pure, 0)","{""symbol"": "":"", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""diff""}",pure,pure,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,concat: 0; mul: 1,concat: 0; mul: 1,0,diff,AbsDiff,AbsDiff,FALSE,0,TRUE,5,FALSE,FALSE,FALSE,prefix,:46,46
a87565bb,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
46$71 = 74$
64^78 = 6478
77^61 = 7761
17^61 = 1761
Now, determine the result for: 81)85",67,numeric_math_guess,4,$;^;^;^,"$: Sub (reverse, 0) ; ^: Concat (pure, 0)","{""$"": {""symbol"": ""$"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 1, ""candidate_count"": 7, ""best_candidates"": [[[""sub"", ""reverse"", 0], 1], [[""absdiff"", ""reverse"", 0], 1], [[""rabs"", ""reverse"", 0], 1], [[""sub-1"", ""reverse"", 1], 1], [[""sub+1"", ""reverse"", -1], 1]]}, ""^"": {""symbol"": ""^"", ""operation"": ""Concat"", ""logic"": ""pure"", ""offset"": 0, ""support"": 3, ""candidate_count"": 2, ""best_candidates"": [[[""concat"", ""direct"", 0], 3], [[""rconcat"", ""reverse"", 0], 3]]}}","): Add (reverse, 0)","{""symbol"": "")"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""add""}",both,reverse,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,concat: 0; sub: 0,concat: 0; diff: 0,0,add,Add,Add,FALSE,0,TRUE,4,FALSE,TRUE,FALSE,plain,67,67
abbb5d43,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
51^81 = 132
90/42 = 48
63^32 = 95
Now, determine the result for: 86{99",8513,numeric_math_guess,3,^;/;^,"/: Sub (pure, 0) ; ^: Add (pure, 0)","{""/"": {""symbol"": ""/"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 6, ""best_candidates"": [[[""sub"", ""direct"", 0], 1], [[""absdiff"", ""direct"", 0], 1], [[""rabs"", ""direct"", 0], 1], [[""sub-1"", ""direct"", 1], 1], [[""sub+1"", ""direct"", -1], 1]]}, ""^"": {""symbol"": ""^"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 0, ""support"": 2, ""candidate_count"": 8, ""best_candidates"": [[[""add"", ""direct"", 0], 2], [[""add-1"", ""direct"", 1], 2], [[""add+1"", ""direct"", -1], 2], [[""add"", ""reverse"", 0], 1], [[""add-1"", ""reverse"", 1], 1]]}}","{: Mul (pure, -1)","{""symbol"": ""{"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": -1, ""family"": ""mul""}",pure,pure,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,add: 0; sub: 0,add: 0; diff: 0,-1,mul,Mul,Mul-1,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,8513,8513
aca5c614,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
25+25 = 2525
77+53 = 5377
57*31 = 579
57*32 = 5271
43+76 = 7643
Now, determine the result for: 14-63",-5,numeric_math_guess,5,+;+;*;*;+,"*: Mul (reverse, 0) ; +: Concat (reverse, 0)","{""*"": {""symbol"": ""*"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""reverse"", 0], 2], [[""mul-1"", ""reverse"", 1], 2], [[""mul+1"", ""reverse"", -1], 2]]}, ""+"": {""symbol"": ""+"", ""operation"": ""Concat"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 4, ""best_candidates"": [[[""concat"", ""reverse"", 0], 3], [[""rconcat"", ""direct"", 0], 3], [[""concat"", ""direct"", 0], 1], [[""rconcat"", ""reverse"", 0], 1]]}}","-: rsub (reverse, 0)","{""symbol"": ""-"", ""operation"": ""rsub"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""diff""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,concat: 0; mul: 0,concat: 0; mul: 0,0,diff,rsub,rsub,FALSE,0,TRUE,5,FALSE,FALSE,FALSE,negative,-5,-5
9c91b226,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
38@26 = 541
32""43 = 287
93@81 = 75
Now, determine the result for: 29?26",03,numeric_math_guess,3,"@;"";@",""": Mul (reverse, 0) ; @: Add (reverse, 0)","{""\"""": {""symbol"": ""\"""", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 1, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""reverse"", 0], 1], [[""mul-1"", ""reverse"", 1], 1], [[""mul+1"", ""reverse"", -1], 1]]}, ""@"": {""symbol"": ""@"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 5, ""best_candidates"": [[[""add"", ""reverse"", 0], 2], [[""add-1"", ""reverse"", 1], 2], [[""add+1"", ""reverse"", -1], 2], [[""digit_add_mod10"", ""direct"", 1], 1], [[""cross_mul"", ""direct"", 0], 1]]}}","?: Sub (reverse, 0)","{""symbol"": ""?"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""diff""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,add: 0; mul: 0,add: 0; mul: 0,0,diff,Sub,Sub,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,03,03
b075e716,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
53[16 = 68
51[77 = 127
70-54 = 16
52[61 = 112
Now, determine the result for: 30+80",2400,numeric_math_guess,4,[;[;-;[,"-: Sub (pure, 0) ; [: Add (pure, -1)","{""-"": {""symbol"": ""-"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 9, ""best_candidates"": [[[""sub"", ""direct"", 0], 1], [[""absdiff"", ""direct"", 0], 1], [[""rabs"", ""direct"", 0], 1], [[""sub-1"", ""direct"", 1], 1], [[""sub+1"", ""direct"", -1], 1]]}, ""["": {""symbol"": ""["", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": -1, ""support"": 3, ""candidate_count"": 3, ""best_candidates"": [[[""add"", ""direct"", -1], 3], [[""add-1"", ""direct"", 0], 3], [[""digit_add_mod10"", ""direct"", -1], 1]]}}","+: Mul (pure, 0)","{""symbol"": ""+"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,add: -1; sub: 0,add: -1; diff: 0,0,mul,Mul,Mul,FALSE,0,TRUE,4,FALSE,FALSE,FALSE,plain,2400,2400
