id,prompt,answer,category,num_examples,example_symbols,example_char_operation_mapping,example_char_operation_mapping_json,question_char_operation_mapping,question_char_operation_mapping_json,example_logic,question_logic,example_has_prefix,example_has_suffix,question_has_prefix,question_has_suffix,example_has_negative,question_is_negative,example_offset_summary_exact_op,example_offset_summary_family,question_offset,question_best_family,question_best_exact_op,New Operations,row_has_outlier_example,row_outlier_example_count,row_has_complex_example,row_complex_example_count,diff_example_prefix_when_positive,diff_example_suffix_when_positive,diff_example_prefix_only_negative,question_output_style,question_raw_answer,question_clean_answer
fcbbea9b,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
98@82 = 16@
70;44 = 25;
15;19 = 03;
Now, determine the result for: 97<45",4365,numeric_math_guess,3,@;;;;,";: AbsDiff (pure, -1) ; @: Sub (pure, 0)","{"";"": {""symbol"": "";"", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": -1, ""support"": 2, ""candidate_count"": 20, ""best_candidates"": [[[""absdiff"", ""direct"", -1], 2], [[""rabs"", ""direct"", -1], 2], [[""rsub"", ""direct"", -1], 2], [[""rmod"", ""direct"", -1], 2], [[""maxmodmin"", ""direct"", -1], 2]]}, ""@"": {""symbol"": ""@"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 21, ""best_candidates"": [[[""sub"", ""direct"", 0], 1], [[""sub-1"", ""direct"", 0], 1], [[""sub+1"", ""direct"", 0], 1], [[""absdiff"", ""direct"", 0], 1], [[""rabs"", ""direct"", 0], 1]]}}","<: Mul (pure, 0)","{""symbol"": ""<"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,False,True,False,False,False,False,absdiff: -1; sub: 0,diff: -1,0,mul,Mul,Mul,False,0,True,1,False,True,False,plain,4365,4365
c579a197,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
40;82 = 122
59;96 = 155
79;52 = 131
59;27 = 86
Now, determine the result for: 98)20",1960,numeric_math_guess,4,;;;;;;;,";: Add (pure, 0)","{"";"": {""symbol"": "";"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 0, ""support"": 4, ""candidate_count"": 19, ""best_candidates"": [[[""add"", ""direct"", 0], 4], [[""add-1"", ""direct"", 0], 4], [[""add+1"", ""direct"", 0], 4], [[""digit_add_mod10"", ""direct"", 0], 4], [[""cross_mul_rev"", ""direct"", 0], 4]]}}","): Mul (pure, 0)","{""symbol"": "")"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,False,False,False,False,False,False,add: 0,add: 0,0,mul,Mul,Mul,False,0,True,3,False,False,False,plain,1960,1960
e9b0418d,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
44[67 = 911
72[39 = 911
55:80 = 64
Now, determine the result for: 58@65",674,numeric_math_guess,3,[;[;:,":: AbsDiff (reverse, -1) ; [: Add (reverse, -1)","{""["": {""symbol"": ""["", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": -1, ""support"": 2, ""candidate_count"": 8, ""best_candidates"": [[[""add"", ""reverse"", -1], 2], [[""add-1"", ""reverse"", -1], 2], [[""add+1"", ""reverse"", -1], 2], [[""digit_add_mod10"", ""reverse"", -1], 2], [[""cross_mul_rev"", ""reverse"", -1], 2]]}, "":"": {""symbol"": "":"", ""operation"": ""AbsDiff"", ""logic"": ""reverse"", ""offset"": -1, ""support"": 1, ""candidate_count"": 24, ""best_candidates"": [[[""absdiff"", ""reverse"", -1], 1], [[""rabs"", ""reverse"", -1], 1], [[""rsub"", ""reverse"", -1], 1], [[""rmod"", ""reverse"", -1], 1], [[""maxmodmin"", ""reverse"", -1], 1]]}}","@: Mul (reverse, 0)","{""symbol"": ""@"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,False,False,False,False,False,absdiff: -1; add: -1,add: -1; diff: -1,0,mul,Mul,Mul,False,0,True,3,False,False,False,plain,674,674
ea184112,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
50&56 = 16&
23!21 = 44!
10!49 = 59!
Now, determine the result for: 66;56",924,numeric_math_guess,3,&;!;!,"!: Add (reverse, 0) ; &: AbsDiff (reverse, 1)","{""!"": {""symbol"": ""!"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 11, ""best_candidates"": [[[""add"", ""reverse"", 0], 2], [[""add-1"", ""reverse"", 0], 2], [[""add+1"", ""reverse"", 0], 2], [[""digit_add_mod10"", ""reverse"", 0], 2], [[""cross_mul_rev"", ""reverse"", 0], 2]]}, ""&"": {""symbol"": ""&"", ""operation"": ""AbsDiff"", ""logic"": ""reverse"", ""offset"": 1, ""support"": 1, ""candidate_count"": 6, ""best_candidates"": [[[""absdiff"", ""reverse"", 1], 1], [[""rabs"", ""reverse"", 1], 1], [[""rsub"", ""reverse"", 1], 1], [[""rmod"", ""reverse"", 1], 1], [[""maxmodmin"", ""reverse"", 1], 1]]}}",";: Mul (reverse, 0)","{""symbol"": "";"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,True,False,False,False,False,absdiff: 1; add: 0,add: 0; diff: 1,0,mul,Mul,Mul,False,0,True,3,False,True,False,plain,924,924
c9f7a8d5,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
41~83 = ~43
76@31 = @45
97@58 = @39
Now, determine the result for: 31$27",837,numeric_math_guess,3,~;@;@,"@: Sub (pure, 0) ; ~: AbsDiff (pure, 1)","{""@"": {""symbol"": ""@"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""support"": 2, ""candidate_count"": 11, ""best_candidates"": [[[""sub"", ""direct"", 0], 2], [[""sub-1"", ""direct"", 0], 2], [[""sub+1"", ""direct"", 0], 2], [[""absdiff"", ""direct"", 0], 2], [[""rabs"", ""direct"", 0], 2]]}, ""~"": {""symbol"": ""~"", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": 1, ""support"": 1, ""candidate_count"": 12, ""best_candidates"": [[[""absdiff"", ""direct"", 1], 1], [[""rabs"", ""direct"", 1], 1], [[""rsub"", ""direct"", 1], 1], [[""rmod"", ""direct"", 1], 1], [[""maxmodmin"", ""direct"", 1], 1]]}}","$: Mul (pure, 0)","{""symbol"": ""$"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,True,False,False,False,False,False,absdiff: 1; sub: 0,diff: 0,0,mul,Mul,Mul,False,0,False,0,True,False,False,plain,837,837
9c137c8d,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
56}42 = 09}
41}90 = 42}
73}86 = 601}
88}35 = 241}
Now, determine the result for: 68#23",2572,numeric_math_guess,4,};};};},"}: Add (reverse, 1)","{""}"": {""symbol"": ""}"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 1, ""support"": 4, ""candidate_count"": 7, ""best_candidates"": [[[""add"", ""reverse"", 1], 4], [[""add-1"", ""reverse"", 1], 4], [[""add+1"", ""reverse"", 1], 4], [[""digit_add_mod10"", ""reverse"", 1], 4], [[""cross_mul_rev"", ""reverse"", 1], 4]]}}","#: Mul (reverse, 0)","{""symbol"": ""#"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,True,False,False,False,False,add: 1,add: 1,0,mul,Mul,Mul,False,0,True,4,False,True,False,plain,2572,2572
586f00b6,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
35<71 = 73
50)32 = 91
60)50 = 20
Now, determine the result for: 47]98",6856,numeric_math_guess,3,<;);),"): AbsDiff (reverse, 1) ; <: Sub (reverse, 1)","{"")"": {""symbol"": "")"", ""operation"": ""AbsDiff"", ""logic"": ""reverse"", ""offset"": 1, ""support"": 2, ""candidate_count"": 23, ""best_candidates"": [[[""absdiff"", ""reverse"", 1], 2], [[""rabs"", ""reverse"", 1], 2], [[""rsub"", ""reverse"", 1], 2], [[""rmod"", ""reverse"", 1], 2], [[""maxmodmin"", ""reverse"", 1], 2]]}, ""<"": {""symbol"": ""<"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 1, ""support"": 1, ""candidate_count"": 18, ""best_candidates"": [[[""sub"", ""reverse"", 1], 1], [[""sub-1"", ""reverse"", 1], 1], [[""sub+1"", ""reverse"", 1], 1], [[""absdiff"", ""reverse"", 1], 1], [[""rabs"", ""reverse"", 1], 1]]}}","]: Mul (reverse, 0)","{""symbol"": ""]"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,False,False,False,False,False,absdiff: 1; sub: 1,diff: 1,0,mul,Mul,Mul,False,0,True,3,False,False,False,plain,6856,6856
5f2f41b3,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
69;36 = 32;
66@47 = 19@
98@18 = 80@
62;96 = 33;
Now, determine the result for: 73]27",1971,numeric_math_guess,4,;;@;@;;,";: AbsDiff (pure, -1) ; @: Sub (pure, 0)","{""@"": {""symbol"": ""@"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""support"": 2, ""candidate_count"": 23, ""best_candidates"": [[[""sub"", ""direct"", 0], 2], [[""sub-1"", ""direct"", 0], 2], [[""sub+1"", ""direct"", 0], 2], [[""absdiff"", ""direct"", 0], 2], [[""rabs"", ""direct"", 0], 2]]}, "";"": {""symbol"": "";"", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": -1, ""support"": 2, ""candidate_count"": 12, ""best_candidates"": [[[""absdiff"", ""direct"", -1], 2], [[""rabs"", ""direct"", -1], 2], [[""rsub"", ""direct"", -1], 2], [[""rmod"", ""direct"", -1], 2], [[""maxmodmin"", ""direct"", -1], 2]]}}","]: Mul (pure, 0)","{""symbol"": ""]"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,False,True,False,False,False,False,absdiff: -1; sub: 0,diff: 0,0,mul,Mul,Mul,False,0,False,0,False,True,False,plain,1971,1971
179b9a72,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
78{74 = {05
98{63 = {36
79{14 = {66
56{99 = {44
Now, determine the result for: 78.86",6708,numeric_math_guess,4,{;{;{;{,"{: AbsDiff (pure, 1)","{""{"": {""symbol"": ""{"", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": 1, ""support"": 4, ""candidate_count"": 23, ""best_candidates"": [[[""absdiff"", ""direct"", 1], 4], [[""rabs"", ""direct"", 1], 4], [[""rsub"", ""direct"", 1], 4], [[""rmod"", ""direct"", 1], 4], [[""maxmodmin"", ""direct"", 1], 4]]}}",".: Mul (pure, 0)","{""symbol"": ""."", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,True,False,False,False,False,False,absdiff: 1,diff: 1,0,mul,Mul,Mul,False,0,True,1,True,False,False,plain,6708,6708
680a2ccf,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
65;23 = 87;
11;22 = 32;
43.38 = 04.
Now, determine the result for: 75^76",5700,numeric_math_guess,3,;;;;.,".: AbsDiff (pure, -1) ; ;: Add (pure, -1)","{"";"": {""symbol"": "";"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": -1, ""support"": 2, ""candidate_count"": 20, ""best_candidates"": [[[""add"", ""direct"", -1], 2], [[""add-1"", ""direct"", -1], 2], [[""add+1"", ""direct"", -1], 2], [[""digit_add_mod10"", ""direct"", -1], 2], [[""cross_mul_rev"", ""direct"", -1], 2]]}, ""."": {""symbol"": ""."", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": -1, ""support"": 1, ""candidate_count"": 21, ""best_candidates"": [[[""absdiff"", ""direct"", -1], 1], [[""rabs"", ""direct"", -1], 1], [[""rsub"", ""direct"", -1], 1], [[""rmod"", ""direct"", -1], 1], [[""maxmodmin"", ""direct"", -1], 1]]}}","^: Mul (pure, 0)","{""symbol"": ""^"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,False,True,False,False,False,False,absdiff: -1; add: -1,add: -1; diff: -1,0,mul,Mul,Mul,False,0,True,1,False,True,False,plain,5700,5700
77af2778,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
99~67 = 166
50]18 = 33
48~15 = 63
24]12 = 13
Now, determine the result for: 53[92",4876,numeric_math_guess,4,~;];~;],"]: Sub (pure, 1) ; ~: Add (pure, 0)","{""]"": {""symbol"": ""]"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 1, ""support"": 2, ""candidate_count"": 6, ""best_candidates"": [[[""sub"", ""direct"", 1], 2], [[""sub-1"", ""direct"", 1], 2], [[""sub+1"", ""direct"", 1], 2], [[""absdiff"", ""direct"", 1], 2], [[""rabs"", ""direct"", 1], 2]]}, ""~"": {""symbol"": ""~"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 0, ""support"": 2, ""candidate_count"": 24, ""best_candidates"": [[[""add"", ""direct"", 0], 2], [[""add-1"", ""direct"", 0], 2], [[""add+1"", ""direct"", 0], 2], [[""digit_add_mod10"", ""direct"", 0], 2], [[""cross_mul_rev"", ""direct"", 0], 2]]}}","[: Mul (pure, 0)","{""symbol"": ""["", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,False,False,False,False,False,False,add: 0; sub: 1,add: 0; diff: 1,0,mul,Mul,Mul,False,0,True,1,False,False,False,plain,4876,4876
5808bdf3,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
90$33 = 58$
33$91 = 59$
94$65 = 30$
60$13 = 48$
Now, determine the result for: 88>35",3080,numeric_math_guess,4,$;$;$;$,"$: AbsDiff (pure, 1)","{""$"": {""symbol"": ""$"", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": 1, ""support"": 4, ""candidate_count"": 17, ""best_candidates"": [[[""absdiff"", ""direct"", 1], 4], [[""rabs"", ""direct"", 1], 4], [[""rsub"", ""direct"", 1], 4], [[""rmod"", ""direct"", 1], 4], [[""maxmodmin"", ""direct"", 1], 4]]}}",">: Mul (pure, 0)","{""symbol"": "">"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,False,True,False,False,False,False,absdiff: 1,diff: 1,0,mul,Mul,Mul,False,0,False,0,False,True,False,plain,3080,3080
f5044316,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
78(33 = 911(
56(51 = 97(
35(68 = 831(
24(43 = 57(
Now, determine the result for: 95~72",3951,numeric_math_guess,4,(;(;(;(,"(: Add (reverse, -1)","{""("": {""symbol"": ""("", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": -1, ""support"": 4, ""candidate_count"": 19, ""best_candidates"": [[[""add"", ""reverse"", -1], 4], [[""add-1"", ""reverse"", -1], 4], [[""add+1"", ""reverse"", -1], 4], [[""digit_add_mod10"", ""reverse"", -1], 4], [[""cross_mul_rev"", ""reverse"", -1], 4]]}}","~: Mul (reverse, 0)","{""symbol"": ""~"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,True,False,False,False,False,add: -1,add: -1,0,mul,Mul,Mul,False,0,True,4,False,True,False,plain,3951,3951
78877ac4,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
40<49 = 89
24<33 = 57
57[98 = 31
28[75 = 42
59[63 = 85
Now, determine the result for: 86]27",6984,numeric_math_guess,5,<;<;[;[;[,"<: Add (reverse, 0) ; [: AbsDiff (reverse, -1)","{""["": {""symbol"": ""["", ""operation"": ""AbsDiff"", ""logic"": ""reverse"", ""offset"": -1, ""support"": 3, ""candidate_count"": 21, ""best_candidates"": [[[""absdiff"", ""reverse"", -1], 3], [[""rabs"", ""reverse"", -1], 3], [[""rsub"", ""reverse"", -1], 3], [[""rmod"", ""reverse"", -1], 3], [[""maxmodmin"", ""reverse"", -1], 3]]}, ""<"": {""symbol"": ""<"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 15, ""best_candidates"": [[[""add"", ""reverse"", 0], 2], [[""add-1"", ""reverse"", 0], 2], [[""add+1"", ""reverse"", 0], 2], [[""digit_add_mod10"", ""reverse"", 0], 2], [[""cross_mul_rev"", ""reverse"", 0], 2]]}}","]: Mul (reverse, 0)","{""symbol"": ""]"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,False,False,False,False,False,absdiff: -1; add: 0,add: 0; diff: -1,0,mul,Mul,Mul,False,0,True,5,False,False,False,plain,6984,6984
19e6b318,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
67$89 = 32
16$55 = 70
11$72 = 71
27$34 = 03
Now, determine the result for: 59<81",171,numeric_math_guess,4,$;$;$;$,"$: AbsDiff (reverse, 1)","{""$"": {""symbol"": ""$"", ""operation"": ""AbsDiff"", ""logic"": ""reverse"", ""offset"": 1, ""support"": 4, ""candidate_count"": 19, ""best_candidates"": [[[""absdiff"", ""reverse"", 1], 4], [[""rabs"", ""reverse"", 1], 4], [[""rsub"", ""reverse"", 1], 4], [[""rmod"", ""reverse"", 1], 4], [[""maxmodmin"", ""reverse"", 1], 4]]}}","<: Mul (reverse, 0)","{""symbol"": ""<"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,False,False,False,False,False,absdiff: 1,diff: 1,0,mul,Mul,Mul,False,0,True,4,False,False,False,plain,171,171
2d634bac,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
46<31 = 15
68$82 = 75
73$80 = 82
75<24 = 51
Now, determine the result for: 83.24",6951,numeric_math_guess,4,<;$;$;<,"$: AbsDiff (reverse, -1) ; <: Sub (reverse, 0)","{""<"": {""symbol"": ""<"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 11, ""best_candidates"": [[[""sub"", ""reverse"", 0], 2], [[""sub-1"", ""reverse"", 0], 2], [[""sub+1"", ""reverse"", 0], 2], [[""absdiff"", ""reverse"", 0], 2], [[""rabs"", ""reverse"", 0], 2]]}, ""$"": {""symbol"": ""$"", ""operation"": ""AbsDiff"", ""logic"": ""reverse"", ""offset"": -1, ""support"": 2, ""candidate_count"": 20, ""best_candidates"": [[[""absdiff"", ""reverse"", -1], 2], [[""rabs"", ""reverse"", -1], 2], [[""rsub"", ""reverse"", -1], 2], [[""rmod"", ""reverse"", -1], 2], [[""maxmodmin"", ""reverse"", -1], 2]]}}",".: Mul (reverse, 0)","{""symbol"": ""."", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,False,False,False,False,False,absdiff: -1; sub: 0,diff: 0,0,mul,Mul,Mul,False,0,True,4,False,False,False,plain,6951,6951
3c3b4c04,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
21#66 = 77
25}40 = 74
36}85 = 40
98}54 = 34
88#90 = 69
Now, determine the result for: 64`31",895,numeric_math_guess,5,#;};};};#,"#: Add (reverse, -1) ; }: AbsDiff (reverse, -1)","{""}"": {""symbol"": ""}"", ""operation"": ""AbsDiff"", ""logic"": ""reverse"", ""offset"": -1, ""support"": 3, ""candidate_count"": 22, ""best_candidates"": [[[""absdiff"", ""reverse"", -1], 3], [[""rabs"", ""reverse"", -1], 3], [[""rsub"", ""reverse"", -1], 3], [[""rmod"", ""reverse"", -1], 3], [[""maxmodmin"", ""reverse"", -1], 3]]}, ""#"": {""symbol"": ""#"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": -1, ""support"": 2, ""candidate_count"": 7, ""best_candidates"": [[[""add"", ""reverse"", -1], 2], [[""add-1"", ""reverse"", -1], 2], [[""add+1"", ""reverse"", -1], 2], [[""digit_add_mod10"", ""reverse"", -1], 2], [[""cross_mul_rev"", ""reverse"", -1], 2]]}}","`: Mul (reverse, 0)","{""symbol"": ""`"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,False,False,False,False,False,absdiff: -1; add: -1,add: -1; diff: -1,0,mul,Mul,Mul,False,0,True,5,False,False,False,plain,895,895
d1c8951b,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
26:82 = 56:
72|53 = 20|
97|16 = 82|
15:22 = 07:
Now, determine the result for: 90`68",6120,numeric_math_guess,4,:;|;|;:,":: AbsDiff (pure, 0) ; |: Sub (pure, 1)","{"":"": {""symbol"": "":"", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": 0, ""support"": 2, ""candidate_count"": 3, ""best_candidates"": [[[""absdiff"", ""direct"", 0], 2], [[""rabs"", ""direct"", 0], 2], [[""rsub"", ""direct"", 0], 2], [[""rmod"", ""direct"", 0], 2], [[""maxmodmin"", ""direct"", 0], 2]]}, ""|"": {""symbol"": ""|"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 1, ""support"": 2, ""candidate_count"": 6, ""best_candidates"": [[[""sub"", ""direct"", 1], 2], [[""sub-1"", ""direct"", 1], 2], [[""sub+1"", ""direct"", 1], 2], [[""absdiff"", ""direct"", 1], 2], [[""rabs"", ""direct"", 1], 2]]}}","`: Mul (pure, 0)","{""symbol"": ""`"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,False,True,False,False,False,False,absdiff: 0; sub: 1,diff: 0,0,mul,Mul,Mul,False,0,True,1,False,True,False,plain,6120,6120
275b0991,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
88%29 = 58
45%20 = 24
49%20 = 28
75%36 = 38
Now, determine the result for: 29}78",2262,numeric_math_guess,4,%;%;%;%,"%: Sub (pure, -1)","{""%"": {""symbol"": ""%"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": -1, ""support"": 4, ""candidate_count"": 13, ""best_candidates"": [[[""sub"", ""direct"", -1], 4], [[""sub-1"", ""direct"", -1], 4], [[""sub+1"", ""direct"", -1], 4], [[""absdiff"", ""direct"", -1], 4], [[""rabs"", ""direct"", -1], 4]]}}","}: Mul (pure, 0)","{""symbol"": ""}"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,False,False,False,False,False,False,sub: -1,diff: -1,0,mul,Mul,Mul,False,0,False,0,False,False,False,plain,2262,2262
723446c7,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
88{35 = 43{
26{53 = 62{
32{51 = 70{
17{12 = 94{
28{85 = 32{
Now, determine the result for: 28:24",4443,numeric_math_guess,5,{;{;{;{;{,"{: Sub (reverse, -1)","{""{"": {""symbol"": ""{"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": -1, ""support"": 5, ""candidate_count"": 19, ""best_candidates"": [[[""sub"", ""reverse"", -1], 5], [[""sub-1"", ""reverse"", -1], 5], [[""sub+1"", ""reverse"", -1], 5], [[""absdiff"", ""reverse"", -1], 5], [[""rabs"", ""reverse"", -1], 5]]}}",":: Mul (reverse, 0)","{""symbol"": "":"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,True,False,False,False,False,sub: -1,diff: -1,0,mul,Mul,Mul,False,0,True,5,False,True,False,plain,4443,4443
f3931e9d,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
72)93 = 31)
50(32 = 82(
81)98 = 27)
Now, determine the result for: 88[55",484,numeric_math_guess,3,);(;),"(: Add (reverse, 0) ; ): AbsDiff (reverse, 1)","{"")"": {""symbol"": "")"", ""operation"": ""AbsDiff"", ""logic"": ""reverse"", ""offset"": 1, ""support"": 2, ""candidate_count"": 10, ""best_candidates"": [[[""absdiff"", ""reverse"", 1], 2], [[""rabs"", ""reverse"", 1], 2], [[""rsub"", ""reverse"", 1], 2], [[""rmod"", ""reverse"", 1], 2], [[""maxmodmin"", ""reverse"", 1], 2]]}, ""("": {""symbol"": ""("", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 1, ""candidate_count"": 24, ""best_candidates"": [[[""add"", ""reverse"", 0], 1], [[""add-1"", ""reverse"", 0], 1], [[""add+1"", ""reverse"", 0], 1], [[""digit_add_mod10"", ""reverse"", 0], 1], [[""cross_mul_rev"", ""reverse"", 0], 1]]}}","[: Mul (reverse, 0)","{""symbol"": ""["", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,True,False,False,False,False,absdiff: 1; add: 0,add: 0; diff: 1,0,mul,Mul,Mul,False,0,True,3,False,True,False,plain,484,484
1dde7382,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
88~38 = 127~
91;82 = 08;
23;73 = 49;
28~52 = 81~
Now, determine the result for: 19(40",760,numeric_math_guess,4,~;;;;;~,";: AbsDiff (pure, -1) ; ~: Add (pure, 1)","{""~"": {""symbol"": ""~"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 1, ""support"": 2, ""candidate_count"": 14, ""best_candidates"": [[[""add"", ""direct"", 1], 2], [[""add-1"", ""direct"", 1], 2], [[""add+1"", ""direct"", 1], 2], [[""digit_add_mod10"", ""direct"", 1], 2], [[""cross_mul_rev"", ""direct"", 1], 2]]}, "";"": {""symbol"": "";"", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": -1, ""support"": 2, ""candidate_count"": 13, ""best_candidates"": [[[""absdiff"", ""direct"", -1], 2], [[""rabs"", ""direct"", -1], 2], [[""rsub"", ""direct"", -1], 2], [[""rmod"", ""direct"", -1], 2], [[""maxmodmin"", ""direct"", -1], 2]]}}","(: Mul (pure, 0)","{""symbol"": ""("", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,False,True,False,False,False,False,absdiff: -1; add: 1,add: 1; diff: -1,0,mul,Mul,Mul,False,0,True,2,False,True,False,plain,760,760
